timestamp,level,service,message,endpoint,method,status_code,response_time_ms,client_ip,component,action
2026-04-28T01:34:32.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/login,/api/login,DELETE,404,573.05,13.199.101.95,db,setting_update
2026-04-28T01:34:35.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/data,/api/data,POST,400,487.9,214.133.189.15,web,page_visit
2026-04-28T01:34:44.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,PUT,200,134.98,194.13.13.60,auth,setting_update
2026-04-28T01:34:43.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,GET,200,85.22,126.198.248.146,db,page_visit
2026-04-28T01:34:53.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,DELETE,200,124.88,153.9.78.58,auth,page_visit
2026-04-28T01:34:57.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /,/,POST,503,2591.58,137.74.205.103,web,setting_update
2026-04-28T01:35:05.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,GET,401,243.19,88.59.49.247,api,setting_update
2026-04-28T01:35:06.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,POST,200,109.3,97.217.60.33,api,data_fetch
2026-04-28T01:35:08.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,PUT,200,112.22,211.196.226.200,db,login_attempt
2026-04-28T01:35:17.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /,/,POST,400,741.04,205.108.0.165,db,data_fetch
2026-04-28T01:35:17.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,POST,200,61.71,58.6.81.163,api,data_fetch
2026-04-28T01:35:27.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,GET,404,467.99,250.3.27.209,db,page_visit
2026-04-28T01:35:26.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,GET,400,269.79,255.2.218.43,db,setting_update
2026-04-28T01:35:39.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,201,124.91,155.2.27.132,api,setting_update
2026-04-28T01:35:35.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,DELETE,201,59.39,114.241.208.5,auth,setting_update
2026-04-28T01:35:50.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,PUT,201,122.77,164.162.47.11,api,page_visit
2026-04-28T01:35:48.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,200,31.52,135.1.74.243,api,data_fetch
2026-04-28T01:35:58.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,POST,200,43.97,118.127.54.40,db,setting_update
2026-04-28T01:36:01.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,GET,200,23.27,210.32.222.133,api,setting_update
2026-04-28T01:36:07.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,200,92.96,25.52.159.93,web,setting_update
2026-04-28T01:36:07.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /about,/about,POST,503,2585.51,163.78.174.9,api,page_visit
2026-04-28T01:36:10.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/settings,/api/settings,GET,400,398.78,114.180.208.212,db,setting_update
2026-04-28T01:36:16.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,GET,200,48.35,14.55.178.186,db,data_fetch
2026-04-28T01:36:29.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,POST,200,57.54,152.83.250.183,api,login_attempt
2026-04-28T01:36:29.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,PUT,201,43.15,157.209.21.178,web,login_attempt
2026-04-28T01:36:39.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,GET,200,98.79,66.191.38.161,web,page_visit
2026-04-28T01:36:44.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,GET,200,75.52,38.116.85.223,auth,setting_update
2026-04-28T01:36:49.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,GET,200,101.06,33.103.38.205,api,data_fetch
2026-04-28T01:36:55.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,POST,200,60.76,40.166.211.184,db,page_visit
2026-04-28T01:36:51.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,201,111.63,249.102.112.81,api,setting_update
2026-04-28T01:36:56.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,200,80.71,187.171.80.107,auth,page_visit
2026-04-28T01:37:01.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,GET,201,41.5,195.105.211.70,db,page_visit
2026-04-28T01:37:09.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/data,/api/data,DELETE,502,719.93,250.111.57.86,api,setting_update
2026-04-28T01:37:12.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,PUT,200,82.0,202.194.142.215,api,page_visit
2026-04-28T01:37:19.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,DELETE,200,119.13,223.92.173.131,db,login_attempt
2026-04-28T01:37:23.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/settings,/api/settings,POST,404,328.45,10.64.186.44,api,setting_update
2026-04-28T01:37:33.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,POST,200,34.4,84.125.139.37,web,login_attempt
2026-04-28T01:37:32.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,200,148.14,224.98.136.117,api,data_fetch
2026-04-28T01:37:39.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,PUT,201,71.43,228.96.117.212,web,data_fetch
2026-04-28T01:37:49.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/settings,/api/settings,PUT,500,2384.48,20.189.8.226,db,page_visit
2026-04-28T01:37:47.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,201,106.7,102.236.75.102,db,page_visit
2026-04-28T01:37:54.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/data,/api/data,PUT,500,2942.16,131.84.106.101,web,setting_update
2026-04-28T01:38:04.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,GET,200,102.94,35.227.35.253,auth,data_fetch
2026-04-28T01:38:00.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,200,74.67,88.223.50.95,api,setting_update
2026-04-28T01:38:08.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,GET,200,96.67,226.40.152.120,auth,data_fetch
2026-04-28T01:38:19.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,DELETE,200,103.46,95.244.223.23,api,data_fetch
2026-04-28T01:38:15.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,200,117.9,93.211.223.46,web,setting_update
2026-04-28T01:38:20.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,POST,200,143.81,244.176.193.244,api,data_fetch
2026-04-28T01:38:33.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /,/,POST,403,533.77,244.208.232.41,db,login_attempt
2026-04-28T01:38:36.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,DELETE,201,36.55,182.28.171.31,web,setting_update
2026-04-28T01:38:45.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,POST,200,22.8,105.131.116.187,auth,setting_update
2026-04-28T01:38:48.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,PUT,200,51.75,39.106.108.184,web,login_attempt
2026-04-28T01:38:52.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/settings,/api/settings,POST,503,1802.51,31.59.78.91,web,page_visit
2026-04-28T01:38:50.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/settings,/api/settings,POST,403,328.42,111.66.101.10,api,setting_update
2026-04-28T01:39:03.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/settings,/api/settings,PUT,400,203.98,111.126.114.54,web,page_visit
2026-04-28T01:39:00.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/login,/api/login,PUT,500,1292.29,37.79.34.90,web,login_attempt
2026-04-28T01:39:12.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,PUT,201,8.26,241.115.158.141,api,page_visit
2026-04-28T01:39:11.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,DELETE,200,145.24,43.177.55.227,auth,login_attempt
2026-04-28T01:39:17.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,POST,201,124.86,171.138.246.236,web,setting_update
2026-04-28T01:39:27.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,200,8.35,11.114.60.72,web,setting_update
2026-04-28T01:39:33.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/login,/api/login,POST,503,1165.81,30.40.152.71,web,setting_update
2026-04-28T01:39:39.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,POST,404,349.04,38.237.9.214,auth,login_attempt
2026-04-28T01:39:39.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,POST,400,622.89,203.100.158.85,api,setting_update
2026-04-28T01:39:50.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,201,28.52,244.53.137.165,api,page_visit
2026-04-28T01:39:51.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,POST,401,691.56,230.35.210.66,api,setting_update
2026-04-28T01:39:58.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,200,79.43,30.74.205.27,web,data_fetch
2026-04-28T01:40:00.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,201,144.23,210.185.211.4,web,setting_update
2026-04-28T01:40:02.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,POST,200,102.53,16.234.235.158,db,page_visit
2026-04-28T01:40:05.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,201,30.94,178.62.58.1,web,data_fetch
2026-04-28T01:40:15.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,POST,404,528.44,243.103.192.115,api,data_fetch
2026-04-28T01:40:24.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,POST,200,134.89,181.81.67.123,web,data_fetch
2026-04-28T01:40:25.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,DELETE,200,54.7,27.54.17.54,auth,data_fetch
2026-04-28T01:40:30.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,PUT,200,94.95,76.77.152.179,db,data_fetch
2026-04-28T01:40:39.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,201,127.1,121.190.207.156,auth,setting_update
2026-04-28T01:40:41.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,POST,201,53.46,204.139.165.142,db,setting_update
2026-04-28T01:40:47.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,GET,201,61.45,133.118.67.126,web,data_fetch
2026-04-28T01:40:51.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,GET,200,60.55,145.41.28.87,web,login_attempt
2026-04-28T01:40:50.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,GET,200,114.53,45.101.69.121,api,page_visit
2026-04-28T01:41:03.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,GET,201,113.98,7.135.195.183,db,setting_update
2026-04-28T01:41:05.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,GET,200,51.67,166.168.188.36,db,login_attempt
2026-04-28T01:41:10.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,200,16.69,50.26.29.215,api,login_attempt
2026-04-28T01:41:20.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,200,40.32,34.58.45.13,auth,login_attempt
2026-04-28T01:41:25.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,POST,201,65.31,133.122.59.250,api,login_attempt
2026-04-28T01:41:24.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,GET,201,101.7,156.134.23.34,auth,data_fetch
2026-04-28T01:41:27.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/settings,/api/settings,DELETE,404,754.92,99.230.4.221,db,page_visit
2026-04-28T01:41:38.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,DELETE,200,7.38,100.3.200.246,api,page_visit
2026-04-28T01:41:40.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,PUT,200,143.64,145.191.180.97,api,setting_update
2026-04-28T01:41:44.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,POST,200,82.73,58.13.13.144,db,data_fetch
2026-04-28T01:41:46.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,200,75.35,154.0.183.130,db,setting_update
2026-04-28T01:41:53.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,GET,201,117.63,97.68.246.202,web,data_fetch
2026-04-28T01:42:03.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,PUT,201,128.74,95.22.65.238,web,setting_update
2026-04-28T01:42:05.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/data,/api/data,POST,401,363.43,124.235.37.188,auth,setting_update
2026-04-28T01:42:14.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,201,98.57,166.190.217.186,auth,data_fetch
2026-04-28T01:42:12.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,PUT,201,146.4,245.160.99.203,web,login_attempt
2026-04-28T01:42:23.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,GET,201,107.69,17.96.145.175,api,data_fetch
2026-04-28T01:42:22.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,200,20.45,245.252.11.61,auth,setting_update
2026-04-28T01:42:28.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,PUT,200,16.17,224.42.3.11,api,setting_update
2026-04-28T01:42:32.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,200,24.19,200.68.151.95,auth,login_attempt
2026-04-28T01:42:37.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,200,90.34,239.95.168.30,web,page_visit
2026-04-28T01:42:46.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/settings,/api/settings,POST,404,242.65,82.11.187.136,db,setting_update
2026-04-28T01:42:49.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,POST,404,471.66,79.79.16.50,web,data_fetch
2026-04-28T01:42:57.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,200,114.88,211.244.86.130,db,setting_update
2026-04-28T01:43:00.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,GET,200,5.67,204.69.200.218,auth,page_visit
2026-04-28T01:43:04.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /,/,POST,401,729.71,150.17.194.133,auth,data_fetch
2026-04-28T01:43:13.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,200,68.4,4.147.175.48,api,login_attempt
2026-04-28T01:43:12.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/data,/api/data,DELETE,502,532.6,139.125.222.241,api,page_visit
2026-04-28T01:43:16.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,DELETE,200,115.42,188.31.253.50,auth,login_attempt
2026-04-28T01:43:28.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/login,/api/login,PUT,404,403.8,59.4.87.154,web,setting_update
2026-04-28T01:43:33.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/settings,/api/settings,DELETE,500,2573.96,220.201.213.148,auth,login_attempt
2026-04-28T01:43:40.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,POST,400,112.95,145.138.24.163,api,page_visit
2026-04-28T01:43:38.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,201,122.84,158.173.49.238,db,login_attempt
2026-04-28T01:43:40.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,GET,200,124.68,178.185.100.164,db,data_fetch
2026-04-28T01:43:51.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/data,/api/data,GET,500,2549.37,72.132.104.254,api,login_attempt
2026-04-28T01:43:58.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,200,77.24,129.213.48.47,db,page_visit
2026-04-28T01:44:03.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,201,100.84,154.1.81.147,db,setting_update
2026-04-28T01:44:04.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,201,26.42,68.77.89.23,db,data_fetch
2026-04-28T01:44:08.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /,/,GET,502,2682.02,102.126.36.225,api,setting_update
2026-04-28T01:44:18.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,PUT,200,63.05,93.87.217.2,db,data_fetch
2026-04-28T01:44:25.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,GET,201,82.53,99.53.190.22,db,data_fetch
2026-04-28T01:44:22.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,200,126.86,161.17.204.45,db,page_visit
2026-04-28T01:44:31.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,201,129.04,117.242.20.81,web,setting_update
2026-04-28T01:44:37.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,DELETE,200,73.68,50.89.0.225,db,setting_update
2026-04-28T01:44:42.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,POST,200,40.37,137.173.35.49,auth,setting_update
2026-04-28T01:44:41.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,PUT,200,130.14,192.13.126.183,db,login_attempt
2026-04-28T01:44:52.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,POST,200,96.33,206.130.145.23,auth,login_attempt
2026-04-28T01:44:53.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /about,/about,GET,500,1447.41,19.38.185.146,db,page_visit
2026-04-28T01:44:55.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/data,/api/data,POST,503,2918.43,39.42.141.106,auth,page_visit
2026-04-28T01:45:03.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/data,/api/data,POST,500,1986.78,92.42.105.36,db,setting_update
2026-04-28T01:45:05.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /,/,POST,500,2030.16,20.46.144.84,api,data_fetch
2026-04-28T01:45:18.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,GET,200,100.31,102.24.244.107,web,data_fetch
2026-04-28T01:45:18.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,200,7.72,26.111.210.160,api,data_fetch
2026-04-28T01:45:24.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,POST,200,27.75,185.149.174.110,web,data_fetch
2026-04-28T01:45:32.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,GET,200,55.03,200.182.125.234,auth,setting_update
2026-04-28T01:45:37.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,GET,201,51.43,1.66.235.254,db,login_attempt
2026-04-28T01:45:39.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/data,/api/data,GET,502,2145.05,211.134.167.130,auth,setting_update
2026-04-28T01:45:46.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /about,/about,GET,502,2902.54,217.105.41.6,db,setting_update
2026-04-28T01:45:53.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,201,12.94,246.190.62.2,db,setting_update
2026-04-28T01:45:54.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,GET,201,60.5,131.178.144.234,db,data_fetch
2026-04-28T01:45:59.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,POST,200,10.85,163.37.183.37,auth,login_attempt
2026-04-28T01:46:02.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,201,119.18,19.12.152.166,api,setting_update
2026-04-28T01:46:12.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,200,52.96,147.247.217.5,db,data_fetch
2026-04-28T01:46:19.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,POST,200,146.82,224.105.151.248,auth,login_attempt
2026-04-28T01:46:20.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,PUT,201,60.47,52.11.85.236,api,page_visit
2026-04-28T01:46:28.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,POST,200,128.19,85.138.50.56,web,page_visit
2026-04-28T01:46:33.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/settings,/api/settings,PUT,400,679.56,76.103.128.7,auth,login_attempt
2026-04-28T01:46:36.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/data,/api/data,DELETE,502,1284.72,106.216.21.206,db,login_attempt
2026-04-28T01:46:36.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,POST,201,83.18,174.156.98.186,api,page_visit
2026-04-28T01:46:43.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/login,/api/login,GET,404,732.39,161.7.210.84,web,data_fetch
2026-04-28T01:46:45.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,GET,200,54.51,255.15.246.206,db,data_fetch
2026-04-28T01:46:51.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,200,11.19,230.213.1.66,web,data_fetch
2026-04-28T01:47:04.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,POST,400,630.12,201.255.98.200,auth,data_fetch
2026-04-28T01:47:07.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/login,/api/login,DELETE,500,509.9,213.45.21.213,db,setting_update
2026-04-28T01:47:06.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,DELETE,201,128.11,217.232.120.223,web,setting_update
2026-04-28T01:47:14.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,DELETE,200,78.21,42.57.143.239,web,data_fetch
2026-04-28T01:47:23.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,PUT,201,67.87,177.47.84.225,api,page_visit
2026-04-28T01:47:21.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,DELETE,200,147.09,43.188.1.162,db,data_fetch
2026-04-28T01:47:30.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /,/,POST,503,1547.02,222.232.124.207,db,page_visit
2026-04-28T01:47:40.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /about,/about,POST,500,2472.52,11.247.249.185,auth,login_attempt
2026-04-28T01:47:42.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,POST,200,105.19,229.92.101.31,auth,page_visit
2026-04-28T01:47:43.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /about,/about,POST,500,2410.53,59.228.255.32,web,page_visit
2026-04-28T01:47:52.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,GET,200,39.91,214.178.165.198,auth,page_visit
2026-04-28T01:47:54.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,PUT,201,28.39,24.209.188.66,db,data_fetch
2026-04-28T01:48:01.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,DELETE,201,103.38,236.198.19.73,db,data_fetch
2026-04-28T01:48:08.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,GET,200,50.24,110.132.57.204,auth,data_fetch
2026-04-28T01:48:10.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/settings,/api/settings,GET,200,24.35,180.216.135.123,api,page_visit
2026-04-28T01:48:12.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/data,/api/data,DELETE,400,175.33,217.242.187.192,web,data_fetch
2026-04-28T01:48:20.988553+00:00,ERROR,dummy-target-app,Erreur interne lors de l'accès à /api/data,/api/data,DELETE,500,2892.82,172.168.86.152,api,page_visit
2026-04-28T01:48:29.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,POST,200,68.43,23.129.71.97,auth,page_visit
2026-04-28T01:48:33.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,201,98.01,234.118.182.157,api,login_attempt
2026-04-28T01:48:35.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,DELETE,200,108.07,36.231.182.109,web,data_fetch
2026-04-28T01:48:39.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/login,/api/login,POST,200,78.26,180.72.172.131,web,page_visit
2026-04-28T01:48:43.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,GET,200,19.79,204.9.145.206,db,login_attempt
2026-04-28T01:48:52.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,201,77.92,87.25.143.28,web,page_visit
2026-04-28T01:48:51.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/settings,/api/settings,GET,400,137.63,252.0.21.5,api,page_visit
2026-04-28T01:48:58.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /,/,POST,400,469.87,254.32.179.73,auth,setting_update
2026-04-28T01:49:05.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /about,/about,GET,400,345.57,61.95.112.26,auth,page_visit
2026-04-28T01:49:14.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,200,58.79,84.129.136.98,web,setting_update
2026-04-28T01:49:13.988553+00:00,INFO,dummy-target-app,Opération réussie sur /api/data,/api/data,DELETE,200,144.46,84.169.7.87,web,data_fetch
2026-04-28T01:49:21.988553+00:00,INFO,dummy-target-app,Opération réussie sur /about,/about,GET,201,104.6,162.45.65.115,auth,page_visit
2026-04-28T01:49:30.988553+00:00,WARN,dummy-target-app,Accès non autorisé ou ressource introuvable: /api/login,/api/login,GET,404,779.98,30.130.160.24,api,login_attempt
2026-04-28T01:49:32.988553+00:00,INFO,dummy-target-app,Page d'accueil visitée avec succès,/,GET,200,114.36,5.238.27.39,db,page_visit
